5.405405405405405705e-01 1.954881546339623100e+01
5.505505505505505770e-01 1.936491441238970168e+01
5.605605605605605835e-01 1.918154397074327377e+01
5.705705705705705899e-01 1.899871378589984516e+01
5.805805805805805964e-01 1.881643350530233150e+01
5.905905905905906028e-01 1.863471277639364132e+01
6.006006006006006093e-01 1.845356124661669384e+01
6.106106106106106157e-01 1.827298856341438693e+01
6.206206206206206222e-01 1.809300437422963981e+01
6.306306306306306286e-01 1.791361832650536456e+01
6.406406406406406351e-01 1.773484006768446619e+01
6.506506506506506415e-01 1.755667924520985679e+01
6.606606606606606480e-01 1.737914550652445200e+01
6.706706706706706544e-01 1.720224849907115683e+01
6.806806806806806609e-01 1.702599787029288336e+01
6.906906906906906674e-01 1.685040326763254015e+01
7.007007007007006738e-01 1.667547433853304994e+01
7.107107107107106803e-01 1.650122073043730708e+01
7.207207207207206867e-01 1.632765209078823077e+01
7.307307307307306932e-01 1.615477806702873309e+01
7.407407407407406996e-01 1.598260830660172438e+01
7.507507507507507061e-01 1.581115245695011140e+01
7.607607607607607125e-01 1.564042016551680803e+01
7.707707707707707190e-01 1.547042107974472458e+01
7.807807807807807254e-01 1.530116484707676960e+01
7.907907907907907319e-01 1.513266111495585875e+01
8.008008008008007383e-01 1.496491953082489879e+01
8.108108108108108558e-01 1.479794974212679826e+01
8.208208208208208623e-01 1.463176139630447636e+01
8.308308308308308687e-01 1.446636414080083810e+01
8.408408408408408752e-01 1.430176762305879201e+01
8.508508508508508816e-01 1.413798149052125375e+01
8.608608608608608881e-01 1.397501539063113007e+01
8.708708708708708945e-01 1.381287897083133664e+01
8.808808808808809010e-01 1.365158187856478200e+01
8.908908908908909074e-01 1.349113376127437292e+01
9.009009009009009139e-01 1.333154426640302859e+01
9.109109109109109204e-01 1.317282304139365401e+01
9.209209209209209268e-01 1.301497973368915595e+01
9.309309309309309333e-01 1.285802399073245539e+01
9.409409409409409397e-01 1.270196545996645376e+01
9.509509509509509462e-01 1.254681378883407028e+01
9.609609609609609526e-01 1.239257862477820993e+01
9.709709709709709591e-01 1.223926961524178303e+01
9.809809809809809655e-01 1.208689640766770346e+01
9.909909909909909720e-01 1.193546864949887976e+01
1.001001001001001089e+00 1.178499598665512949e+01
1.011011011011011096e+00 1.163548604391022678e+01
1.021021021021021102e+00 1.148694044047739915e+01
1.031031031031031109e+00 1.133935968523417692e+01
1.041041041041041115e+00 1.119274428705809576e+01
1.051051051051051122e+00 1.104709475482668424e+01
1.061061061061061128e+00 1.090241159741747801e+01
1.071071071071071135e+00 1.075869532370800918e+01
1.081081081081081141e+00 1.061594644257581166e+01
1.091091091091091148e+00 1.047416546289841577e+01
1.101101101101101154e+00 1.033335289355335540e+01
1.111111111111111160e+00 1.019350924341816800e+01
1.121121121121121167e+00 1.005463502137037679e+01
1.131131131131131173e+00 9.916730736287522774e+00
1.141141141141141180e+00 9.779796897047136284e+00
1.151151151151151186e+00 9.643834012526747657e+00
1.161161161161161193e+00 9.508842591603894334e+00
1.171171171171171199e+00 9.374823143156103100e+00
1.181181181181181206e+00 9.241776176060914949e+00
1.191191191191191212e+00 9.109702199195854888e+00
1.201201201201201219e+00 8.978601721438458583e+00
1.211211211211211225e+00 8.848475251666261698e+00
1.221221221221221231e+00 8.719323298756791019e+00
1.231231231231231238e+00 8.591146371587585762e+00
1.241241241241241244e+00 8.463944979036172711e+00
1.251251251251251251e+00 8.337719629980089309e+00
1.261261261261261257e+00 8.212470833296867667e+00
1.271271271271271264e+00 8.088199097864038123e+00
1.281281281281281270e+00 7.964904932559136341e+00
1.291291291291291277e+00 7.842588846259692659e+00
1.301301301301301283e+00 7.721251347843241852e+00
1.311311311311311290e+00 7.600892946187316035e+00
1.321321321321321296e+00 7.481514150169446431e+00
1.331331331331331302e+00 7.363115468667167818e+00
1.341341341341341309e+00 7.245697410558014084e+00
1.351351351351351315e+00 7.129260484719514679e+00
1.361361361361361322e+00 7.013805200029204379e+00
1.371371371371371328e+00 6.899332065364616184e+00
1.381381381381381335e+00 6.785841589603282209e+00
1.391391391391391341e+00 6.673334281622735453e+00
1.401401401401401348e+00 6.561810650300508918e+00
1.411411411411411354e+00 6.451271204514135604e+00
1.421421421421421361e+00 6.341716453141146737e+00
1.431431431431431367e+00 6.233146905059077092e+00
1.441441441441441373e+00 6.125563069145459671e+00
1.451451451451451380e+00 6.018965454277825700e+00
1.461461461461461386e+00 5.913354569333709065e+00
1.471471471471471393e+00 5.808730923190641882e+00
1.481481481481481399e+00 5.705095024726155373e+00
1.491491491491491406e+00 5.602447382817786981e+00
1.501501501501501412e+00 5.500788506343065265e+00
1.511511511511511419e+00 5.400118904179525003e+00
1.521521521521521425e+00 5.300439085204698308e+00
1.531531531531531432e+00 5.201749558296117293e+00
1.541541541541541438e+00 5.104050832331316734e+00
1.551551551551551444e+00 5.007343416187829632e+00
1.561561561561561451e+00 4.911627818743185436e+00
1.571571571571571457e+00 4.816904548874918035e+00
1.581581581581581464e+00 4.723174115460563982e+00
1.591591591591591470e+00 4.630437027377650949e+00
1.601601601601601477e+00 4.538693793503716378e+00
1.611611611611611705e+00 4.447944922716287053e+00
1.621621621621621712e+00 4.358190923892902191e+00
1.631631631631631718e+00 4.269432305911092129e+00
1.641641641641641725e+00 4.181669577648388092e+00
1.651651651651651731e+00 4.094903247982326633e+00
1.661661661661661737e+00 4.009133825790436312e+00
1.671671671671671744e+00 3.924361819950253238e+00
1.681681681681681750e+00 3.840587739339306861e+00
1.691691691691691757e+00 3.757812092835132400e+00
1.701701701701701763e+00 3.676035389315263302e+00
1.711711711711711770e+00 3.595258137657229902e+00
1.721721721721721776e+00 3.515480846738568310e+00
1.731731731731731783e+00 3.436704025436807086e+00
1.741741741741741789e+00 3.358928182629481896e+00
1.751751751751751796e+00 3.282153827194126183e+00
1.761761761761761802e+00 3.206381468008270286e+00
1.771771771771771808e+00 3.131611613949449424e+00
1.781781781781781815e+00 3.057844773895193935e+00
1.791791791791791821e+00 2.985081456723037707e+00
1.801801801801801828e+00 2.913322171310515074e+00
1.811811811811811834e+00 2.842567426535156816e+00
1.821821821821821841e+00 2.772817731274497266e+00
1.831831831831831847e+00 2.704073594406067205e+00
1.841841841841841854e+00 2.636335524807402297e+00
1.851851851851851860e+00 2.569604031356031548e+00
1.861861861861861867e+00 2.503879622929490179e+00
1.871871871871871873e+00 2.439162808405312077e+00
1.881881881881881879e+00 2.375454096661027581e+00
1.891891891891891886e+00 2.312753996574171911e+00
1.901901901901901892e+00 2.251063017022274959e+00
1.911911911911911899e+00 2.190381666882871059e+00
1.921921921921921905e+00 2.130710455033494544e+00
1.931931931931931912e+00 2.072049890351675305e+00
1.941941941941941918e+00 2.014400481714949454e+00
1.951951951951951925e+00 1.957762738000846658e+00
1.961961961961961931e+00 1.902137168086900143e+00
1.971971971971971938e+00 1.847524280850645351e+00
1.981981981981981944e+00 1.793924585169611952e+00
1.991991991991991950e+00 1.741338589921336055e+00
2.002002002002002179e+00 1.689766790134786145e+00
2.012012012012012185e+00 1.639206744944288197e+00
2.022022022022022192e+00 1.589649463115436090e+00
2.032032032032032198e+00 1.541085067106005901e+00
2.042042042042042205e+00 1.493503679373773263e+00
2.052052052052052211e+00 1.446895422376515139e+00
2.062062062062062218e+00 1.401250418572006495e+00
2.072072072072072224e+00 1.356558790418024074e+00
2.082082082082082231e+00 1.312810660372343285e+00
2.092092092092092237e+00 1.269996150892740427e+00
2.102102102102102243e+00 1.228105384436992020e+00
2.112112112112112250e+00 1.187128483462873474e+00
2.122122122122122256e+00 1.147055570428161086e+00
2.132132132132132263e+00 1.107876767790630490e+00
2.142142142142142269e+00 1.069582198008058427e+00
2.152152152152152276e+00 1.032161983538220085e+00
2.162162162162162282e+00 9.956062468388922060e-01
2.172172172172172289e+00 9.599051103678504226e-01
2.182182182182182295e+00 9.250486965828708108e-01
2.192192192192192302e+00 8.910271279417295576e-01
2.202202202202202308e+00 8.578305269022026280e-01
2.212212212212212314e+00 8.254490159220656542e-01
2.222222222222222321e+00 7.938727174590954894e-01
2.232232232232232327e+00 7.630917539710670994e-01
2.242242242242242334e+00 7.330962479157574485e-01
2.252252252252252340e+00 7.038763217509419468e-01
2.262262262262262347e+00 6.754220979343972253e-01
2.272272272272272353e+00 6.477236989238984721e-01
2.282282282282282360e+00 6.207712471772222074e-01
2.292292292292292366e+00 5.945548651521447292e-01
2.302302302302302373e+00 5.690646753064414476e-01
2.312312312312312379e+00 5.442908000978889937e-01
2.322322322322322385e+00 5.202233619842628887e-01
2.332332332332332392e+00 4.968524834233393195e-01
2.342342342342342398e+00 4.741682868728944178e-01
2.352352352352352405e+00 4.521608947907040932e-01
2.362362362362362411e+00 4.308204296345445883e-01
2.372372372372372418e+00 4.101370138621914796e-01
2.382382382382382424e+00 3.901007699314212318e-01
2.392392392392392431e+00 3.707018203000096435e-01
2.402402402402402437e+00 3.519302874257327352e-01
2.412412412412412444e+00 3.337762937663664720e-01
2.422422422422422450e+00 3.162299617796875406e-01
2.432432432432432456e+00 2.992814139234709625e-01
2.442442442442442463e+00 2.829207726554932023e-01
2.452452452452452469e+00 2.671381604335302806e-01
2.462462462462462476e+00 2.519236997153582180e-01
2.472472472472472482e+00 2.372675129587535070e-01
2.482482482482482489e+00 2.231597226214912522e-01
2.492492492492492495e+00 2.095904511613479460e-01
2.502502502502502502e+00 1.965498210360997755e-01
2.512512512512512508e+00 1.840279547035229002e-01
2.522522522522522515e+00 1.720149746213927300e-01
2.532532532532532521e+00 1.605010032474854520e-01
2.542542542542542527e+00 1.494761630395771701e-01
2.552552552552552534e+00 1.389305764554440437e-01
2.562562562562562540e+00 1.288543659528625929e-01
2.572572572572572547e+00 1.192376539896078391e-01
2.582582582582582553e+00 1.100705630234560806e-01
2.592592592592592560e+00 1.013432155121836153e-01
2.602602602602602566e+00 9.304573391356651957e-02
2.612612612612612573e+00 8.516824068538070280e-02
2.622622622622622579e+00 7.770085828540201911e-02
2.632632632632632586e+00 7.063370917140671112e-02
2.642642642642642592e+00 6.395691580117052188e-02
2.652652652652652598e+00 5.766060063246924994e-02
2.662662662662662605e+00 5.173488612308030365e-02
2.672672672672672611e+00 4.616989473077853789e-02
2.682682682682682618e+00 4.095574891333975120e-02
2.692692692692692624e+00 3.608257112854040827e-02
2.702702702702702631e+00 3.154048383415697376e-02
2.712712712712712637e+00 2.731960948796452460e-02
2.722722722722722644e+00 2.341007054773935891e-02
2.732732732732732650e+00 1.980198947125832998e-02
2.742742742742742657e+00 1.648548871629640367e-02
2.752752752752752663e+00 1.345069074063010017e-02
2.762762762762762669e+00 1.068771800203616174e-02
2.772772772772772676e+00 8.186692958288888100e-03
2.782782782782782682e+00 5.937738067165465594e-03
2.792792792792792689e+00 3.930975786442303388e-03
2.802802802802802695e+00 2.156528573893701228e-03
2.812812812812812702e+00 6.045188872976225980e-04
2.822822822822822708e+00 -7.349308155703004886e-04
2.832832832832832715e+00 -1.871698076935435218e-03
2.842842842842842721e+00 -2.815660439020262196e-03
2.852852852852852727e+00 -3.576695444049704520e-03
2.862862862862862734e+00 -4.164680634247019952e-03
2.872872872872872740e+00 -4.589493551836243412e-03
2.882882882882882747e+00 -4.861011739042631064e-03
2.892892892892892753e+00 -4.989112738088108401e-03
2.902902902902902760e+00 -4.983674091197709544e-03
2.912912912912912766e+00 -4.854573340595580433e-03
2.922922922922922773e+00 -4.611688028505200876e-03
2.932932932932932779e+00 -4.264895697151382947e-03
2.942942942942942786e+00 -3.824073888757162365e-03
2.952952952952952792e+00 -3.299100145547795293e-03
2.962962962962962798e+00 -2.699852009745651316e-03
2.972972972972972805e+00 -2.036207023574432284e-03
2.982982982982982811e+00 -1.318042729260948676e-03
2.992992992992992818e+00 -5.552366690264598503e-04
3.003003003003002824e+00 2.423776695616307764e-04
3.013013013013012831e+00 1.068375324037414186e-03
3.023023023023022837e+00 1.922109018576470410e-03
3.033033033033032844e+00 2.803491134658719908e-03
3.043043043043042850e+00 3.712434053764084030e-03
3.053053053053052857e+00 4.648850157372484346e-03
3.063063063063062863e+00 5.612651826963840039e-03
3.073073073073072869e+00 6.603751444018073763e-03
3.083083083083082876e+00 7.622061390015105568e-03
3.093093093093092882e+00 8.667494046434857241e-03
3.103103103103102889e+00 9.739961794757244495e-03
3.113113113113112895e+00 1.083937701646219692e-02
3.123123123123122902e+00 1.196565209302963111e-02
3.133133133133132908e+00 1.311869940593946883e-02
3.143143143143142915e+00 1.429843133667162668e-02
3.153153153153152921e+00 1.550476026670603164e-02
3.163163163163162928e+00 1.673759857752259855e-02
3.173173173173172934e+00 1.799685865060125789e-02
3.183183183183182940e+00 1.928245286742192449e-02
3.193193193193192947e+00 2.059429360946451321e-02
3.203203203203202953e+00 2.193229325820895623e-02
3.213213213213213404e+00 2.329636419513522738e-02
3.223223223223223410e+00 2.468641880172313050e-02
3.233233233233233417e+00 2.610236945945264633e-02
3.243243243243243423e+00 2.754412854980369321e-02
3.253253253253253430e+00 2.901160845425619639e-02
3.263263263263263436e+00 3.050472155429006724e-02
3.273273273273273443e+00 3.202338023138524142e-02
3.283283283283283449e+00 3.356749686702163032e-02
3.293293293293293456e+00 3.513698384267915920e-02
3.303303303303303462e+00 3.673175353983773594e-02
3.313313313313313468e+00 3.835171833997730317e-02
3.323323323323323475e+00 3.999679062457776185e-02
3.333333333333333481e+00 4.166688277511905458e-02
3.343343343343343488e+00 4.336190717308107540e-02
3.353353353353353494e+00 4.508177619994375995e-02
3.363363363363363501e+00 4.682640223718703698e-02
3.373373373373373507e+00 4.859569766629080745e-02
3.383383383383383514e+00 5.038957486873501396e-02
3.393393393393393520e+00 5.220794622599956442e-02
3.403403403403403527e+00 5.405072411956438755e-02
3.413413413413413533e+00 5.591782093090939126e-02
3.423423423423423539e+00 5.780914904151449735e-02
3.433433433433433546e+00 5.972462083285964840e-02
3.443443443443443552e+00 6.166414868642474539e-02
3.453453453453453559e+00 6.362764498368972399e-02
3.463463463463463565e+00 6.561502210613447128e-02
3.473473473473473572e+00 6.762619243523894375e-02
3.483483483483483578e+00 6.966106835248306317e-02
3.493493493493493585e+00 7.171956223934672359e-02
3.503503503503503591e+00 7.380158647730986066e-02
3.513513513513513598e+00 7.590705344785239617e-02
3.523523523523523604e+00 7.803587553245425190e-02
3.533533533533533610e+00 8.018796511259534965e-02
3.543543543543543617e+00 8.236323456975561119e-02
3.553553553553553623e+00 8.456159628541494444e-02
3.563563563563563630e+00 8.678296264105328506e-02
3.573573573573573636e+00 8.902724601815054095e-02
3.583583583583583643e+00 9.129435879818664779e-02
3.593593593593593649e+00 9.358421336264152735e-02
3.603603603603603656e+00 9.589672209299507366e-02
3.613613613613613662e+00 9.823179737072723627e-02
3.623623623623623669e+00 1.005893515773179231e-01
3.633633633633633675e+00 1.029692970942470698e-01
3.643643643643643681e+00 1.053715463029945842e-01
3.653653653653653688e+00 1.077960115850403744e-01
3.663663663663663694e+00 1.102426053218643898e-01
3.673673673673673701e+00 1.127112398949465244e-01
3.683683683683683707e+00 1.152018276857667278e-01
3.693693693693693714e+00 1.177142810758048941e-01
3.703703703703703720e+00 1.202485124465409450e-01
3.713713713713713727e+00 1.228044341794548577e-01
3.723723723723723733e+00 1.253819586560264709e-01
3.733733733733733740e+00 1.279809982577357341e-01
3.743743743743743746e+00 1.306014653660625691e-01
3.753753753753753752e+00 1.332432723624869253e-01
3.763763763763763759e+00 1.359063316284886969e-01
3.773773773773773765e+00 1.385905555455478333e-01
3.783783783783783772e+00 1.412958564951442009e-01
3.793793793793793778e+00 1.440221468587577491e-01
3.803803803803803785e+00 1.467693390178684276e-01
3.813813813813813791e+00 1.495373453539561026e-01
3.823823823823823798e+00 1.523260782485007236e-01
3.833833833833833804e+00 1.551354500829822125e-01
3.843843843843843811e+00 1.579653732388805187e-01
3.853853853853853817e+00 1.608157600976755086e-01
3.863863863863863823e+00 1.636865230408471039e-01
3.873873873873873830e+00 1.665775744498753097e-01
3.883883883883883836e+00 1.694888267062399367e-01
3.893893893893893843e+00 1.724201921914209901e-01
3.903903903903903849e+00 1.753715832868983360e-01
3.913913913913913856e+00 1.783429123741519240e-01
3.923923923923923862e+00 1.813340918346616759e-01
3.933933933933933869e+00 1.843450340499074858e-01
3.943943943943943875e+00 1.873756514013693031e-01
3.953953953953953881e+00 1.904258562705270219e-01
3.963963963963963888e+00 1.934955610388606195e-01
3.973973973973973894e+00 1.965846780878499345e-01
3.983983983983983901e+00 1.996931197989749163e-01
3.993993993993993907e+00 2.028207985537155422e-01
4.004004004004004358e+00 2.059676267335517896e-01
4.014014014014014364e+00 2.091335167199633860e-01
4.024024024024024371e+00 2.123183808944303363e-01
4.034034034034034377e+00 2.155221316384325625e-01
4.044044044044044384e+00 2.187446813334500140e-01
4.054054054054054390e+00 2.219859423609625571e-01
4.064064064064064397e+00 2.252458271024501690e-01
4.074074074074074403e+00 2.285242479393927162e-01
4.084084084084084409e+00 2.318211172532702036e-01
4.094094094094094416e+00 2.351363474255624419e-01
4.104104104104104422e+00 2.384698508377494641e-01
4.114114114114114429e+00 2.418215398713110809e-01
4.124124124124124435e+00 2.451913269077273805e-01
4.134134134134134442e+00 2.485791243284780627e-01
4.144144144144144448e+00 2.519848445150432159e-01
4.154154154154154455e+00 2.554083998489027341e-01
4.164164164164164461e+00 2.588497027115364557e-01
4.174174174174174468e+00 2.623086654844243304e-01
4.184184184184184474e+00 2.657852005490463632e-01
4.194194194194194480e+00 2.692792202868823370e-01
4.204204204204204487e+00 2.727906370794123125e-01
4.214214214214214493e+00 2.763193633081161837e-01
4.224224224224224500e+00 2.798653113544737892e-01
4.234234234234234506e+00 2.834283935999651338e-01
4.244244244244244513e+00 2.870085224260700008e-01
4.254254254254254519e+00 2.906056102142685060e-01
4.264264264264264526e+00 2.942195693460404327e-01
4.274274274274274532e+00 2.978503122028657857e-01
4.284284284284284539e+00 3.014977511662244036e-01
4.294294294294294545e+00 3.051617986175963471e-01
4.304304304304304551e+00 3.088423669384613435e-01
4.314314314314314558e+00 3.125393685102994534e-01
4.324324324324324564e+00 3.162527157145905155e-01
4.334334334334334571e+00 3.199823209328145346e-01
4.344344344344344577e+00 3.237280965464514049e-01
4.354354354354354584e+00 3.274899549369809093e-01
4.364364364364364590e+00 3.312678084858831640e-01
4.374374374374374597e+00 3.350615695746380629e-01
4.384384384384384603e+00 3.388711505847253891e-01
4.394394394394394610e+00 3.426964638976252586e-01
4.404404404404404616e+00 3.465374218948174545e-01
4.414414414414414622e+00 3.503939369577819263e-01
4.424424424424424629e+00 3.542659214679985125e-01
4.434434434434434635e+00 3.581532878069472181e-01
4.444444444444444642e+00 3.620559483561081038e-01
4.454454454454454648e+00 3.659738154969608970e-01
4.464464464464464655e+00 3.699068016109854917e-01
4.474474474474474661e+00 3.738548190796619486e-01
4.484484484484484668e+00 3.778177802844701616e-01
4.494494494494494674e+00 3.817955976068899693e-01
4.504504504504504681e+00 3.857881834284014322e-01
4.514514514514514687e+00 3.897954501304843333e-01
4.524524524524524693e+00 3.938173100946186223e-01
4.534534534534534700e+00 3.978536757022843040e-01
4.544544544544544706e+00 4.019044593349612171e-01
4.554554554554554713e+00 4.059695733741292001e-01
4.564564564564564719e+00 4.100489302012683135e-01
4.574574574574574726e+00 4.141424421978585069e-01
4.584584584584584732e+00 4.182500217453796187e-01
4.594594594594594739e+00 4.223715812253115987e-01
4.604604604604604745e+00 4.265070330191343406e-01
4.614614614614614752e+00 4.306562895083277942e-01
4.624624624624624758e+00 4.348192630743717979e-01
4.634634634634634764e+00 4.389958660987464123e-01
4.644644644644644771e+00 4.431860109629314759e-01
4.654654654654654777e+00 4.473896100484068272e-01
4.664664664664664784e+00 4.516065757366525824e-01
4.674674674674674790e+00 4.558368204091485243e-01
4.684684684684684797e+00 4.600802564473747136e-01
4.694694694694694803e+00 4.643367962328108778e-01
4.704704704704704810e+00 4.686063521469369664e-01
4.714714714714714816e+00 4.728888365712330955e-01
4.724724724724724823e+00 4.771841618871789925e-01
4.734734734734734829e+00 4.814922404762546071e-01
4.744744744744744835e+00 4.858129847199399443e-01
4.754754754754754842e+00 4.901463069997148425e-01
4.764764764764764848e+00 4.944921196970591959e-01
4.774774774774774855e+00 4.988503351934530650e-01
4.784784784784784861e+00 5.032208658703762882e-01
4.794794794794794868e+00 5.076036241093087042e-01
4.804804804804804874e+00 5.119985222917302625e-01
4.814814814814814881e+00 5.164054727991211902e-01
4.824824824824824887e+00 5.208243880129609371e-01
4.834834834834834894e+00 5.252551803147297305e-01
4.844844844844844900e+00 5.296977620859073532e-01
4.854854854854854906e+00 5.341520457079738105e-01
4.864864864864864913e+00 5.386179435624089962e-01
4.874874874874874919e+00 5.430953680306929154e-01
4.884884884884884926e+00 5.475842314943052402e-01
4.894894894894894932e+00 5.520844463347261977e-01
4.904904904904904939e+00 5.565959249334353487e-01
4.914914914914914945e+00 5.611185796719130314e-01
4.924924924924924952e+00 5.656523229316388068e-01
4.934934934934934958e+00 5.701970670940929020e-01
4.944944944944944965e+00 5.747527245407548779e-01
4.954954954954954971e+00 5.793192076531050727e-01
4.964964964964964977e+00 5.838964288126230473e-01
4.974974974974974984e+00 5.884843004007889178e-01
4.984984984984984990e+00 5.930827347990826892e-01
4.994994994994994997e+00 5.976916443889839226e-01
5.005005005005005003e+00 6.023109413494368569e-01
5.015015015015015010e+00 6.069405332010533449e-01
5.025025025025025016e+00 6.115803228061141850e-01
5.035035035035035023e+00 6.162302128243640764e-01
5.045045045045045029e+00 6.208901059155474966e-01
5.055055055055055035e+00 6.255599047394090340e-01
5.065065065065065042e+00 6.302395119556932768e-01
5.075075075075075048e+00 6.349288302241445914e-01
5.085085085085085055e+00 6.396277622045077882e-01
5.095095095095095061e+00 6.443362105565272335e-01
5.105105105105105068e+00 6.490540779399477378e-01
5.115115115115115074e+00 6.537812670145134453e-01
5.125125125125125081e+00 6.585176804399692774e-01
5.135135135135135087e+00 6.632632208760597115e-01
5.145145145145145094e+00 6.680177909825293359e-01
5.155155155155155100e+00 6.727812934191226280e-01
5.165165165165165106e+00 6.775536308455840651e-01
5.175175175175175113e+00 6.823347059216583466e-01
5.185185185185185119e+00 6.871244213070900608e-01
5.195195195195195126e+00 6.919226796616236852e-01
5.205205205205205132e+00 6.967293836450036970e-01
5.215215215215215139e+00 7.015444359169747957e-01
5.225225225225225145e+00 7.063677391372816805e-01
5.235235235235235152e+00 7.111991959656686069e-01
5.245245245245245158e+00 7.160387090618802741e-01
5.255255255255255165e+00 7.208861810856612706e-01
5.265265265265265171e+00 7.257415146967560737e-01
5.275275275275275177e+00 7.306046125549091608e-01
5.285285285285285184e+00 7.354753773198654532e-01
5.295295295295295190e+00 7.403537116513690952e-01
5.305305305305305197e+00 7.452395182091648973e-01
5.315315315315315203e+00 7.501326996529973368e-01
5.325325325325325210e+00 7.550331586426110020e-01
5.335335335335335216e+00 7.599407978377503703e-01
5.345345345345345223e+00 7.648555198981602521e-01
5.355355355355355229e+00 7.697772274835849027e-01
5.365365365365365236e+00 7.747058232537689104e-01
5.375375375375375242e+00 7.796412098684569747e-01
5.385385385385385248e+00 7.845832899873936839e-01
5.395395395395395255e+00 7.895319662703235153e-01
5.405405405405405261e+00 7.944871413769909463e-01
5.415415415415415268e+00 7.994487179671407873e-01
5.425425425425425274e+00 8.044165987005171825e-01
5.435435435435435281e+00 8.093906862368651645e-01
5.445445445445445287e+00 8.143708832359289884e-01
5.455455455455455294e+00 8.193570923574532427e-01
5.465465465465465300e+00 8.243492162611826268e-01
5.475475475475475307e+00 8.293471576068617290e-01
5.485485485485485313e+00 8.343508190542348046e-01
5.495495495495495319e+00 8.393601032630466641e-01
5.505505505505505326e+00 8.443749128930417847e-01
5.515515515515515332e+00 8.493951506039647548e-01
5.525525525525525339e+00 8.544207190555601628e-01
5.535535535535535345e+00 8.594515209075725970e-01
5.545545545545545352e+00 8.644874588197463128e-01
5.555555555555555358e+00 8.695284354518263426e-01
5.565565565565565365e+00 8.745743534635569416e-01
5.575575575575575371e+00 8.796251155146828093e-01
5.585585585585585378e+00 8.846806242649484231e-01
5.595595595595595384e+00 8.897407823740982602e-01
5.605605605605605390e+00 8.948054925018771311e-01
5.615615615615615397e+00 8.998746573080292910e-01
5.625625625625625403e+00 9.049481794522995504e-01
5.635635635635635410e+00 9.100259615944323865e-01
5.645645645645645416e+00 9.151079063941722769e-01
5.655655655655655423e+00 9.201939165112639207e-01
5.665665665665665429e+00 9.252838946054517955e-01
5.675675675675675436e+00 9.303777433364803784e-01
5.685685685685685442e+00 9.354753653640943689e-01
5.695695695695695449e+00 9.405766633480383554e-01
5.705705705705705455e+00 9.456815399480569262e-01
5.715715715715715461e+00 9.507898978238943366e-01
5.725725725725725468e+00 9.559016396352952860e-01
5.735735735735735474e+00 9.610166680420046958e-01
5.745745745745745481e+00 9.661348857037664883e-01
5.755755755755755487e+00 9.712561952803258070e-01
5.765765765765765494e+00 9.763804994314269070e-01
5.775775775775775500e+00 9.815077008168142658e-01
5.785785785785785507e+00 9.866377020962328048e-01
5.795795795795795513e+00 9.917704059294266683e-01
5.805805805805805520e+00 9.969057149761406666e-01
5.815815815815815526e+00 1.002043531896119388e+00
